Average,140.2661,73.377116,139.1905167
Index,SSAO,HBAO,GTAO
213,141.502,72.9132,138.783
214,141.74,73.0047,139.09
215,141.701,72.9735,139.715
216,141.399,73.1923,140.249
217,141.546,73.0126,137.882
218,141.786,72.4648,138.827
219,141.648,73.0152,139.358
220,141.699,72.3077,139.329
221,140.85,72.8387,139.29
222,141.66,73.2901,139.98
223,141.414,73.0154,139.927
224,141.607,72.9644,138.855
225,141.377,72.7578,137.952
226,141.693,72.8275,139.375
227,141.629,72.5432,139.315
228,142.476,72.5036,139.832
229,143.986,72.9074,138.836
230,142.463,73.0127,139.362
231,142.605,72.777,139.34
232,144.423,72.6866,140.033
233,143.979,73.0541,139.06
234,143.472,72.7633,139.855
235,144.003,72.4734,138.83
236,144.933,72.4724,139.266
237,143.998,73.0602,139.37
238,143.962,72.775,138.47
239,143.294,73.0084,138.845
240,143.76,72.6356,139.286
241,143.983,72.543,139.995
242,144.405,72.7617,138.464
243,143.222,72.5114,137.869
244,144.676,72.4544,139.405
245,144.399,72.6205,138.422
246,144.022,72.8755,139.995
247,143.43,72.9339,138.898
248,143.602,73.4286,139.697
249,144.703,75.5664,138.914
250,143.98,74.7028,139.87
251,144.012,73.9566,139.192
252,143.496,73.1979,137.892
253,144.437,73.2741,138.249
254,144.013,73.698,139.409
255,144.24,73.7629,139.921
256,143.112,73.5636,140.632
257,144.076,73.2093,143.269
258,144.567,73.0084,141.94
259,144.01,72.9405,143.876
260,144.26,73.2331,145.024
261,144.122,73.0879,141.897
262,144.66,73.2691,141.675
263,144.251,73.5794,143.036
264,144.019,73.5137,144.463
265,144.315,73.3114,143.472
266,144.077,72.9778,144.707
267,144.034,73.2406,144.99
268,144.075,72.9043,144.369
269,144.815,73.1219,143.418
270,143.017,73.5061,144.001
271,142.99,73.181,143.743
272,144.443,73.6452,143.975
273,144.064,73.5173,144.658
274,144.464,73.177,143.707
275,143.993,72.9082,144.178
276,144.462,72.748,144.033
277,144.135,73.0617,145.446
278,144.013,73.6128,144.023
279,143.025,73.0676,144.028
280,142.551,73.7459,144.044
281,143.179,73.6143,143.83
282,143.521,72.828,144.084
283,143.295,73.0756,143.276
284,140.96,72.6965,142.382
285,142.433,72.975,142.887
286,143.872,72.8771,141.265
287,144.039,73.4454,141.315
288,143.68,73.6516,141.344
289,144.503,73.1696,141.155
290,144.854,73.161,141.469
291,145.447,73.057,141.377
292,143.931,72.8324,141.721
293,139.967,71.0462,141.849
294,142.454,71.8641,141.704
295,144.529,72.8218,142.196
296,143.981,73.2314,141.174
297,143.349,73.2091,140.865
298,142.039,72.9505,142.534
299,141.615,73.0881,142.251
