Average,141.0255333,77.88542033,138.7519533
Index,SSAO,HBAO,GTAO
78,144.006,78.8879,125.077
79,143.868,79.0661,125.651
80,144.383,79.3323,125.612
81,144.466,78.5624,125.504
82,144.718,79.1014,126.385
83,143.884,78.7097,138.208
84,143.856,79.1892,138.592
85,143.942,78.8523,139.423
86,144.18,78.6522,137.08
87,143.847,78.5548,136.886
88,143.554,78.8134,139.365
89,144.031,78.8878,137.56
90,144.466,78.8669,136.721
91,144.475,78.2324,137.061
92,143.404,78.5792,137.217
93,144.008,78.5603,137.088
94,144.279,79.2015,137.687
95,143.948,78.7449,137.688
96,144.493,78.8131,138.442
97,144.243,78.8268,138.705
98,143.87,78.6231,137.468
99,143.609,79.1762,137.147
100,144.148,78.777,137.371
101,143.587,78.8738,137.321
102,143.851,77.9828,137.32
103,144.369,78.4225,137.38
104,145.136,79.5467,137.369
105,144.893,79.0117,136.774
106,143.977,78.8102,137.481
107,144.446,78.792,136.243
108,144.761,78.5462,136.2
109,143.772,78.6055,137.099
110,143.667,78.6666,142.276
111,144.074,78.6354,144.832
112,144.261,78.4575,145.448
113,143.995,78.4541,144.59
114,144.219,78.3588,144.396
115,143.251,78.171,143.667
116,143.585,78.8544,144.428
117,143.967,78.3445,142.876
118,144.885,78.0023,143.591
119,144.339,78.1796,143.264
120,143.972,77.9421,142.88
121,144.653,79.046,143.435
122,144.117,79.6177,142.578
123,144.175,81.1632,143.57
124,143.75,80.0284,143.215
125,144.265,77.7669,144.319
126,144.26,78.0419,143.623
127,144.133,77.1689,144.006
128,143.968,77.8756,144.293
129,143.702,77.9708,143.964
130,144.033,78.1799,143.484
131,143.079,78.114,144.046
132,144.508,77.4823,144.164
133,143.613,77.7506,144.258
134,143.376,78.5083,144.478
135,144.494,77.8157,143.556
136,145.405,77.7429,144.479
137,143.844,77.2029,143.755
138,143.631,77.6809,144.377
139,144.158,77.5001,143.321
140,144.323,77.8159,143.91
141,144.19,77.9744,144.361
142,143.188,78.0413,144.053
143,143.767,77.9068,143.851
144,143.666,77.2413,143.206
145,144.057,77.6665,143.758
146,143.139,77.9505,145.057
147,143.707,77.6875,144.223
148,143.777,77.3183,143.016
149,144.165,77.5974,142.358
150,144.591,77.2234,144.577
151,143.801,78.1431,144.208
152,144.537,77.7867,144.381
153,143.196,78.2274,143.37
154,143.915,77.2459,144.342
155,144.139,77.7081,144.011
156,143.937,77.4856,144.109
157,144.031,78.0089,143.648
158,144.034,77.7348,142.321
159,144.376,77.4149,145.007
160,143.262,77.4625,143.783
161,144.443,77.1026,144.243
162,143.66,78.1481,142.993
163,144.317,77.8133,142.521
164,143.607,77.5657,139.254
165,143.948,77.5368,139.147
166,144,76.9749,139.35
167,143.878,77.3602,141.139
168,144.226,77.7325,143.738
169,143.889,77.6535,143.911
170,144.385,77.5776,143.077
171,143.925,77.3032,141.776
172,143.949,77.3437,141.437
173,144.016,77.5257,141.613
174,143.947,78.0277,141.477
175,144.693,78.0568,141.039
176,144.591,75.9156,141.73
177,144.231,76.9502,142.525
178,143.52,77.3921,141.855
179,144.223,77.6827,141.928
180,144.425,77.9907,142.896
181,143.635,78.2523,141.898
182,143.917,77.8736,142.67
183,143.252,77.3058,141.833
184,143.384,77.2113,141.978
185,143.546,78.6539,141.76
186,144.244,77.9677,141.188
187,143.201,78.4599,141.682
188,143.39,77.7056,141.027
189,144.133,77.5031,140.83
190,144.044,77.2052,141.647
191,144.02,77.2632,141.414
192,142.917,77.9727,141.707
193,144.069,77.6356,141.211
194,144.537,77.404,140.846
195,144.372,76.9474,141.85
196,143.625,77.6112,141.724
197,144.821,77.8935,141.431
198,144.333,77.4261,141.244
199,143.994,77.6101,141.789
200,143.77,77.0213,141.955
201,143.914,77.3318,140.377
202,144.883,77.0779,141.002
203,144.364,76.9072,141.851
204,144.58,77.5123,142.465
205,143.92,77.1365,142.037
206,144.692,77.0352,141.454
207,144.492,77.3689,140.711
208,144.464,77.4185,142.588
209,143.907,77.0522,143.401
210,143.392,77.4686,140.748
211,144.154,77.1605,141.401
212,144.144,76.6123,141.548
213,144.915,76.8798,142.168
214,143.376,77.0326,141.412
215,144.032,76.4895,141.222
216,144.162,76.4828,141.595
217,143.96,76.5817,141.674
218,143.224,77.0655,143.449
219,144.078,76.9996,141.11
220,143.779,76.6261,141.048
221,144.186,77.124,141.902
222,144.192,76.768,141.919
223,143.758,76.7008,143.594
224,144.507,76.5505,146.183
225,143.097,76.6922,146.556
226,144.174,76.6843,146.032
227,143.846,76.8971,145.462
228,143.937,76.8714,143.964
229,144.352,76.8205,142.767
230,143.633,76.6851,141.715
231,144.08,76.5584,143.668
232,144.101,76.7404,144.4
233,144.033,76.5083,142.978
234,143.886,76.0746,143.535
235,144.055,76.8341,144.551
236,143.866,78.2679,143.804
237,143.903,76.9632,144.047
238,144.551,76.7384,143.306
239,143.973,76.8881,143.917
240,143.767,76.7468,143.957
241,143.725,76.7157,144.626
242,143.356,76.669,144.409
243,144.511,76.8731,144.602
244,144.688,76.9528,143.403
245,143.436,76.9796,144.059
246,142.943,76.761,144.547
247,143.722,76.7227,143.997
248,144.418,76.4946,144.96
249,143.923,76.7818,144.968
250,143.581,76.6487,144.554
251,144.247,76.5899,143.83
252,144.921,76.7458,144.171
253,144.213,76.5147,143.681
254,143.838,76.7121,144.58
255,143.991,77.1033,143.621
256,144.726,76.5692,142.656
257,143.639,76.4358,144.126
258,144.252,76.7437,143.705
259,143.84,76.742,144.799
260,143.614,76.9289,143.588
261,143.911,76.7322,144.096
262,143.951,76.7179,144.325
263,143.433,77.1179,142.932
264,142.807,77.0156,143.988
265,143.639,76.7951,143.478
266,143.924,76.6529,144.006
267,143.814,76.7007,145.031
268,143.174,76.8189,143.978
269,142.404,76.8159,143.215
270,143.392,76.8213,143.406
271,144.232,76.862,141.961
272,143.502,77.2749,143.464
273,143.06,76.7896,143.417
274,143.637,77.1281,143.36
275,142.704,76.875,144.639
276,143.844,76.9606,142.57
277,143.549,77.0329,144.393
278,144.741,76.7928,143.64
279,143.936,76.2927,144.677
280,144.721,76.9885,144.246
281,143.301,76.6158,143.947
282,144.033,76.643,144.052
283,144.333,76.801,143.086
284,143.909,76.8934,143.797
285,144.892,76.7341,143.92
286,143.868,77.1371,143.106
287,144.063,76.3883,140.495
288,143.629,75.9172,140.55
289,143.72,76.7439,142.807
290,143.996,76.7211,143.284
291,143.842,77.2197,141.862
292,143.891,76.5569,141.65
293,143.991,76.6734,142.824
294,143.945,77.1116,142.163
295,143.73,76.6028,141.769
296,143.973,76.9774,141.485
297,143.093,77.169,141.113
298,143.585,76.6705,142.617
299,144.107,76.4552,141.194
